date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:41:52	114/114	---M--	200	added ('Sending%20document')	text/plain	date:Monday,%2009-Sep-96%2008:58:15%20GMT	http://img.chem.ucl.ac.uk/robots.txt		(from )
23:41:52	23072/-1	---M--	200	added ('Sending%20document')	text/html	date:Monday,%2026-Oct-09%2017:21:43%20GMT	http://img.chem.ucl.ac.uk/sgp/large/sgp.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/sgp.html	(from )
23:41:52	5686/5686	---M--	200	added ('Sending%20data')	image/x-icon	date:Monday,%2026-Oct-09%2017:21:44%20GMT	http://img.chem.ucl.ac.uk/sgp/large/sgpicon.ico	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/sgpicon.ico	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:53	1790/1790	---M--	200	added ('Sending%20document')	text/html	date:Monday,%2026-Oct-09%2017:21:44%20GMT	http://img.chem.ucl.ac.uk/sgp/large/tricl.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/tricl.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:53	1876/1876	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:11:55%20GMT	http://img.chem.ucl.ac.uk/sgp/large/001az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/001az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:53	1880/1880	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:11:59%20GMT	http://img.chem.ucl.ac.uk/sgp/large/002az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/002az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:53	14936/-1	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2012:41:37%20GMT	http://img.chem.ucl.ac.uk/sgp/large/monoc.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/monoc.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:54	2040/2040	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:11%20GMT	http://img.chem.ucl.ac.uk/sgp/large/004ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/004ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:54	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:18%20GMT	http://img.chem.ucl.ac.uk/sgp/large/005ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/005ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:54	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:32%20GMT	http://img.chem.ucl.ac.uk/sgp/large/006ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/006ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:54	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:40%20GMT	http://img.chem.ucl.ac.uk/sgp/large/007ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/007ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:55	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:12:59%20GMT	http://img.chem.ucl.ac.uk/sgp/large/008ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/008ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:55	2023/2023	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:14%20GMT	http://img.chem.ucl.ac.uk/sgp/large/009ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/009ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:55	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:29%20GMT	http://img.chem.ucl.ac.uk/sgp/large/010ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/010ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:55	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:37%20GMT	http://img.chem.ucl.ac.uk/sgp/large/011ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/011ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:56	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:44%20GMT	http://img.chem.ucl.ac.uk/sgp/large/012ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/012ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:56	2033/2033	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:13:59%20GMT	http://img.chem.ucl.ac.uk/sgp/large/013ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/013ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:56	2052/2052	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:17%20GMT	http://img.chem.ucl.ac.uk/sgp/large/014ay1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/014ay1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:56	1831/1831	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:14:35%20GMT	http://img.chem.ucl.ac.uk/sgp/large/015ay.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/015ay.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:57	23036/-1	---M--	200	added ('Sending%20document')	text/html	date:Monday,%2026-Oct-09%2017:21:43%20GMT	http://img.chem.ucl.ac.uk/sgp/large/ortho.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/ortho.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:57	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:03%20GMT	http://img.chem.ucl.ac.uk/sgp/large/016az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/016az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:57	1820/1820	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:03%20GMT	http://img.chem.ucl.ac.uk/sgp/large/017a.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/017a.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:57	1918/1918	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:09%20GMT	http://img.chem.ucl.ac.uk/sgp/large/018az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/018az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:57	1963/1963	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:11%20GMT	http://img.chem.ucl.ac.uk/sgp/large/019a.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/019a.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:58	1907/1907	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:12%20GMT	http://img.chem.ucl.ac.uk/sgp/large/020az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/020az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:58	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:17%20GMT	http://img.chem.ucl.ac.uk/sgp/large/021az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/021az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:58	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:19%20GMT	http://img.chem.ucl.ac.uk/sgp/large/022az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/022az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:58	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:19%20GMT	http://img.chem.ucl.ac.uk/sgp/large/023az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/023az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:58	1929/1929	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:20%20GMT	http://img.chem.ucl.ac.uk/sgp/large/024az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/024az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:59	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:21%20GMT	http://img.chem.ucl.ac.uk/sgp/large/025az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/025az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:59	1907/1907	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:23%20GMT	http://img.chem.ucl.ac.uk/sgp/large/026az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/026az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:59	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:28%20GMT	http://img.chem.ucl.ac.uk/sgp/large/027az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/027az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:41:59	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:30%20GMT	http://img.chem.ucl.ac.uk/sgp/large/028az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/028az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:00	1907/1907	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:43%20GMT	http://img.chem.ucl.ac.uk/sgp/large/031az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/031az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:00	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:47%20GMT	http://img.chem.ucl.ac.uk/sgp/large/032az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/032az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:00	1907/1907	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:49%20GMT	http://img.chem.ucl.ac.uk/sgp/large/033az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/033az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:01	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:53%20GMT	http://img.chem.ucl.ac.uk/sgp/large/034az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/034az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:01	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:55%20GMT	http://img.chem.ucl.ac.uk/sgp/large/035az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/035az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:01	1907/1907	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:15:57%20GMT	http://img.chem.ucl.ac.uk/sgp/large/036az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/036az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:01	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:01%20GMT	http://img.chem.ucl.ac.uk/sgp/large/037az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/037az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:02	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:03%20GMT	http://img.chem.ucl.ac.uk/sgp/large/038az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/038az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:02	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:08%20GMT	http://img.chem.ucl.ac.uk/sgp/large/039az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/039az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:02	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:12%20GMT	http://img.chem.ucl.ac.uk/sgp/large/040az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/040az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:02	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:16%20GMT	http://img.chem.ucl.ac.uk/sgp/large/041az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/041az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:02	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:20%20GMT	http://img.chem.ucl.ac.uk/sgp/large/042az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/042az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:03	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:22%20GMT	http://img.chem.ucl.ac.uk/sgp/large/043az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/043az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:03	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:26%20GMT	http://img.chem.ucl.ac.uk/sgp/large/045az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/045az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:03	1890/1890	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:28%20GMT	http://img.chem.ucl.ac.uk/sgp/large/046az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/046az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:04	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:32%20GMT	http://img.chem.ucl.ac.uk/sgp/large/047az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/047az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:04	1790/1790	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:32%20GMT	http://img.chem.ucl.ac.uk/sgp/large/048a.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/048a.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:04	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:34%20GMT	http://img.chem.ucl.ac.uk/sgp/large/049az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/049az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:05	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:36%20GMT	http://img.chem.ucl.ac.uk/sgp/large/050az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/050az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:05	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:39%20GMT	http://img.chem.ucl.ac.uk/sgp/large/051az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/051az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:05	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:42%20GMT	http://img.chem.ucl.ac.uk/sgp/large/052az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/052az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:06	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:46%20GMT	http://img.chem.ucl.ac.uk/sgp/large/053az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/053az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:06	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:49%20GMT	http://img.chem.ucl.ac.uk/sgp/large/054az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/054az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:06	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:53%20GMT	http://img.chem.ucl.ac.uk/sgp/large/055az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/055az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:06	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:55%20GMT	http://img.chem.ucl.ac.uk/sgp/large/056az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/056az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:07	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:16:56%20GMT	http://img.chem.ucl.ac.uk/sgp/large/057az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/057az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:07	1807/1807	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:02%20GMT	http://img.chem.ucl.ac.uk/sgp/large/059a.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/059a.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:07	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:07%20GMT	http://img.chem.ucl.ac.uk/sgp/large/060az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/060az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:07	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:10%20GMT	http://img.chem.ucl.ac.uk/sgp/large/061az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/061az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:08	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:12%20GMT	http://img.chem.ucl.ac.uk/sgp/large/062az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/062az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:08	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:16%20GMT	http://img.chem.ucl.ac.uk/sgp/large/063az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/063az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:08	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:19%20GMT	http://img.chem.ucl.ac.uk/sgp/large/064az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/064az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
23:42:08	1889/1889	---M--	200	added ('Sending%20document')	text/html	date:Friday,%2020-Apr-18%2013:17:23%20GMT	http://img.chem.ucl.ac.uk/sgp/large/065az1.htm	C:/Users/eugene/OneDrive%20-%20Technological%20University%20Dublin/MDriveRestore/PHYSICS/Book%20Orders/space-groups/img.chem.ucl.ac.uk/sgp/large/065az1.html	(from http://img.chem.ucl.ac.uk/sgp/large/sgp.htm)
